# 437 platform_limited rows retained at a separate platform/protocol boundary; all decisions are provisional pending user approval
exchange	official_product	interface	method	path_or_message	operation_id	lifecycle	exposure	platform_boundary	platform_decision	local_operations	bridge_status	coverage_locator	coverage_state	rust_status	rust_locators	schema_status	schema_locator	codegen_status	codegen_locator	Python_status	Python_locator	Dart_status	Dart_locator	TypeScript_status	TypeScript_locator	verification	audit_status	mapping_names	next_batch
Binance	Portfolio Margin Pro REST	Http	GET	/sapi/v1/portfolio/collateralRate	portfolioMarginCollateralRate	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin Pro REST	Http	GET	/sapi/v1/portfolio/delta-mode	getDeltaModeStatus	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin Pro REST	Http	GET	/sapi/v1/portfolio/earn-asset-balance	getTransferableEarnAssetBalanceForPortfolioMargin	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin Pro REST	Http	GET	/sapi/v1/portfolio/interest-history	queryPortfolioMarginProNegativeBalanceInterestHistory	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin Pro REST	Http	GET	/sapi/v1/portfolio/margin-asset-leverage	getPortfolioMarginAssetLeverage	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin Pro REST	Http	GET	/sapi/v1/portfolio/margin-call-level	getMarginCallLevel	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin Pro REST	Http	GET	/sapi/v1/portfolio/pmLoan	queryPortfolioMarginProBankruptcyLoanAmount	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin Pro REST	Http	GET	/sapi/v1/portfolio/pmloan-history	queryPortfolioMarginProBankruptcyLoanRepayHistory	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin Pro REST	Http	GET	/sapi/v1/portfolio/repay-futures-switch	getAutoRepayFuturesStatus	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin Pro REST	Http	GET	/sapi/v2/portfolio/account	getPortfolioMarginProSpanAccountInfo	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin Pro REST	Http	GET	/sapi/v2/portfolio/collateralRate	portfolioMarginProTieredCollateralRate	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin Pro REST	Http	POST	/sapi/v1/portfolio/asset-collection	fundCollectionByAsset	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin Pro REST	Http	POST	/sapi/v1/portfolio/auto-collection	fundAutoCollection	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin Pro REST	Http	POST	/sapi/v1/portfolio/bnb-transfer	bnbTransfer	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin Pro REST	Http	POST	/sapi/v1/portfolio/delta-mode	switchDeltaMode	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin Pro REST	Http	POST	/sapi/v1/portfolio/earn-asset-transfer	transferLdusdtRwusdForPortfolioMargin	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin Pro REST	Http	POST	/sapi/v1/portfolio/margin-call-level	setMarginCallLevel	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin Pro REST	Http	POST	/sapi/v1/portfolio/repay	portfolioMarginProBankruptcyLoanRepay	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin Pro REST	Http	POST	/sapi/v1/portfolio/repay-futures-negative-balance	repayFuturesNegativeBalance	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin Pro REST	Http	POST	/sapi/v1/portfolio/repay-futures-switch	changeAutoRepayFuturesStatus	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	DELETE	/papi/v1/cm/allOpenOrders	cancelAllCmOpenOrders	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	DELETE	/papi/v1/cm/conditional/allOpenOrders	cancelAllCmOpenConditionalOrders	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	DELETE	/papi/v1/cm/conditional/order	cancelCmConditionalOrder	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	DELETE	/papi/v1/cm/order	cancelCmOrder	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	DELETE	/papi/v1/listenKey	closeUserDataStream	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	DELETE	/papi/v1/margin/allOpenOrders	cancelMarginAccountAllOpenOrdersOnASymbol	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	DELETE	/papi/v1/margin/order	cancelMarginAccountOrder	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	DELETE	/papi/v1/margin/orderList	cancelMarginAccountOcoOrders	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	DELETE	/papi/v1/um/algo/allOpenOrders	cancelAllUmAlgoOpenOrders	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	DELETE	/papi/v1/um/algo/order	cancelUmAlgoOrder	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	DELETE	/papi/v1/um/allOpenOrders	cancelAllUmOpenOrders	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	DELETE	/papi/v1/um/conditional/allOpenOrders	cancelAllUmOpenConditionalOrders	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	DELETE	/papi/v1/um/conditional/order	cancelUmConditionalOrder	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	DELETE	/papi/v1/um/order	cancelUmOrder	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	GET	/papi/v1/account	accountInformation	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	GET	/papi/v1/balance	accountBalance	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	GET	/papi/v1/cm/account	getCmAccountDetail	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	GET	/papi/v1/cm/adlQuantile	cmPositionAdlQuantileEstimation	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	GET	/papi/v1/cm/allOrders	queryAllCmOrders	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	GET	/papi/v1/cm/commissionRate	getUserCommissionRateForCm	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	GET	/papi/v1/cm/conditional/allOrders	queryAllCmConditionalOrders	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	GET	/papi/v1/cm/conditional/openOrder	queryCurrentCmOpenConditionalOrder	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	GET	/papi/v1/cm/conditional/openOrders	queryAllCurrentCmOpenConditionalOrders	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	GET	/papi/v1/cm/conditional/orderHistory	queryCmConditionalOrderHistory	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	GET	/papi/v1/cm/forceOrders	queryUsersCmForceOrders	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	GET	/papi/v1/cm/income	getCmIncomeHistory	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	GET	/papi/v1/cm/leverageBracket	cmNotionalAndLeverageBrackets	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	GET	/papi/v1/cm/openOrder	queryCurrentCmOpenOrder	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	GET	/papi/v1/cm/openOrders	queryAllCurrentCmOpenOrders	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	GET	/papi/v1/cm/order	queryCmOrder	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	GET	/papi/v1/cm/orderAmendment	queryCmModifyOrderHistory	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	GET	/papi/v1/cm/positionRisk	queryCmPositionInformation	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	GET	/papi/v1/cm/positionSide/dual	getCmCurrentPositionMode	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	GET	/papi/v1/cm/userTrades	cmAccountTradeList	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	GET	/papi/v1/margin/allOrderList	queryMarginAccountsAllOco	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	GET	/papi/v1/margin/allOrders	queryAllMarginAccountOrders	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	GET	/papi/v1/margin/forceOrders	queryUsersMarginForceOrders	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	GET	/papi/v1/margin/marginInterestHistory	getMarginBorrowLoanInterestHistory	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	GET	/papi/v1/margin/marginLoan	queryMarginLoanRecord	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	GET	/papi/v1/margin/maxBorrowable	marginMaxBorrow	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	GET	/papi/v1/margin/maxWithdraw	queryMarginMaxWithdraw	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	GET	/papi/v1/margin/myTrades	marginAccountTradeList	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	GET	/papi/v1/margin/openOrderList	queryMarginAccountsOpenOco	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	GET	/papi/v1/margin/openOrders	queryCurrentMarginOpenOrder	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	GET	/papi/v1/margin/order	queryMarginAccountOrder	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	GET	/papi/v1/margin/orderList	queryMarginAccountsOco	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	GET	/papi/v1/margin/repayLoan	queryMarginRepayRecord	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	GET	/papi/v1/ping	testConnectivity	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	GET	/papi/v1/portfolio/interest-history	queryPortfolioMarginNegativeBalanceInterestHistory	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	GET	/papi/v1/portfolio/negative-balance-exchange-record	queryUserNegativeBalanceAutoExchangeRecord	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
