# 52 official Partial/Planned/Blocked rows; this is a candidate-row list, not 52 independent implementation tasks
exchange	official_product	interface	method	path_or_message	operation_id	lifecycle	exposure	platform_boundary	platform_decision	local_operations	bridge_status	coverage_locator	coverage_state	rust_status	rust_locators	schema_status	schema_locator	codegen_status	codegen_locator	Python_status	Python_locator	Dart_status	Dart_locator	TypeScript_status	TypeScript_locator	verification	audit_status	mapping_names	next_batch
Upbit	Exchange	Http	DELETE	/v1/orders/uuids	cancel-orders-by-ids	documented_active	common_existing	general_adapter_or_provider	not_applicable	exchange.cancel_orders_by_ids	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:266	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	Partial	cancel_orders	retain_in_ledger_and_audit_queue;_record_new_findings_in_the_next_backlog
Upbit	Exchange	Http	GET	/v1/orders/uuids	list-orders-by-ids	documented_active	common_existing	general_adapter_or_provider	not_applicable	exchange.orders_by_ids	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:223	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	Partial	orders_by_ids	retain_in_ledger_and_audit_queue;_record_new_findings_in_the_next_backlog
Upbit	Exchange	Http	POST	/v1/orders	new-order	documented_active	common_existing	general_adapter_or_provider	not_applicable	exchange.new_order	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:244	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	Partial	place_order	retain_in_ledger_and_audit_queue;_record_new_findings_in_the_next_backlog
Upbit	Exchange	Http	POST	/v1/orders/cancel_and_new	cancel-and-new-order	documented_active	provider_typed	general_adapter_or_provider	not_applicable	exchange.cancel_and_new_order	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapters/upbit/mod.rs:1542	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	Partial	cancel_and_new_order	retain_in_ledger_and_audit_queue;_record_new_findings_in_the_next_backlog
Upbit	Exchange	Http	POST	/v1/orders/test	order-test	documented_active	provider_typed	general_adapter_or_provider	not_applicable	exchange.test_order	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapters/upbit/mod.rs:1330	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	Partial	test_order	retain_in_ledger_and_audit_queue;_record_new_findings_in_the_next_backlog
Upbit	Exchange	WebSocketStream	SUBSCRIBE	type=myAsset	myAsset	documented_active	common_existing	general_adapter_or_provider	not_applicable	exchange.my_asset_stream	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:238	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	Partial	subscribe_account	retain_in_ledger_and_audit_queue;_record_new_findings_in_the_next_backlog
Upbit	Exchange	WebSocketStream	SUBSCRIBE	type=myOrder	myOrder	documented_active	common_existing	general_adapter_or_provider	not_applicable	exchange.my_order_stream	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:238	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	Partial	subscribe_account	retain_in_ledger_and_audit_queue;_record_new_findings_in_the_next_backlog
Upbit	Quotation	WebSocketStream	SUBSCRIBE	type=candle.{unit}	candle.{unit}	documented_active	common_existing	general_adapter_or_provider	not_applicable	quotation.candle_stream	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:78	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	Partial	subscribe	retain_in_ledger_and_audit_queue;_record_new_findings_in_the_next_backlog
Upbit	Quotation	WebSocketStream	SUBSCRIBE	type=orderbook	orderbook	documented_active	common_existing	general_adapter_or_provider	not_applicable	quotation.orderbook_stream	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:78	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	Partial	subscribe	retain_in_ledger_and_audit_queue;_record_new_findings_in_the_next_backlog
Upbit	Quotation	WebSocketStream	SUBSCRIBE	type=ticker	ticker	documented_active	common_existing	general_adapter_or_provider	not_applicable	quotation.ticker_stream	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:78	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	Partial	subscribe	retain_in_ledger_and_audit_queue;_record_new_findings_in_the_next_backlog
Upbit	Quotation	WebSocketStream	SUBSCRIBE	type=trade	trade	documented_active	common_existing	general_adapter_or_provider	not_applicable	quotation.trade_stream	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:78	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	Partial	subscribe	retain_in_ledger_and_audit_queue;_record_new_findings_in_the_next_backlog
